Issue Key,Title,Link,Labels,Project ID,Project Key,Project Name,Status,Resolution,GitHub Project Link
AXIS2-5922,the org.apache.axis2.AxisFault: The service cannot be found for the endpoint reference ,https://issues.apache.org/jira/browse/AXIS2-5922,,10611,AXIS2,Axis2,Resolved,Not A Problem,https://github.com/apache/axis2
PIO-72,In `pio-shell` jdbc.StorageClient cannot be loaded,https://issues.apache.org/jira/browse/PIO-72,,12320420,PIO,PredictionIO (Retired),Closed,Fixed,https://github.com/apache/predictionio (retired)
HBASE-10643,Failure in RS when using large size bucketcache,https://issues.apache.org/jira/browse/HBASE-10643,beginner,12310753,HBASE,HBase,Closed,Won't Fix,https://github.com/apache/hbase
HBASE-4824,TestZKLeaderManager is flaky,https://issues.apache.org/jira/browse/HBASE-4824,,12310753,HBASE,HBase,Closed,Duplicate,https://github.com/apache/hbase
FLEX-23659,"[Localization:HiSoft][Mirroring]mx:HorizontalList:The horizontalListcontent is aligned center in ""wordwrap"" mode with height specified.",https://issues.apache.org/jira/browse/FLEX-23659,,12313521,FLEX,Apache Flex,Closed,Not A Problem,https://github.com/apache/apache flex
FLEX-23656,"[Localization:HiSoft][Mirroring]mx:HorizontalList:When set the layoutDirection of the component by ""ltr"" and ""rtl"" ,the locations of the icon in the horizontalList is not right (Note: The platform is Arabic only)",https://issues.apache.org/jira/browse/FLEX-23656,,12313521,FLEX,Apache Flex,Closed,Not A Problem,https://github.com/apache/apache flex
FLEX-23596,"[Localization:HiSoft][Mirroring]:Spark_RichEditableText:When the tested component (Spark_RichEditableText) is setted by ""rtl"",the characters is flipped.",https://issues.apache.org/jira/browse/FLEX-23596,,12313521,FLEX,Apache Flex,Closed,Not A Problem,https://github.com/apache/apache flex
FLEX-23653,"[Localization:HiSoft][Mirroring]MX_PopUpMenuButton:When set the layoutDirection of the application by ""rtl"", the locations of the parentheses is not right(Note: The platform is Arabic only)",https://issues.apache.org/jira/browse/FLEX-23653,,12313521,FLEX,Apache Flex,Closed,Not A Problem,https://github.com/apache/apache flex
FLEX-23652,[Mirroring]MX_PopUpButton:The characters of  the subItmes of the component is aligned by center,https://issues.apache.org/jira/browse/FLEX-23652,,12313521,FLEX,Apache Flex,Closed,Later,https://github.com/apache/apache flex
FLEX-23534,"[Localization:HiSoft][Mirroring]: MX_Accordion:Focus on an Accordion header, using the up and down,left and right  keys don't change the focus of the focused Accordion header",https://issues.apache.org/jira/browse/FLEX-23534,,12313521,FLEX,Apache Flex,Closed,Cannot Reproduce,https://github.com/apache/apache flex
AMQ-4181,JMS queue browser returns only page size number of messages,https://issues.apache.org/jira/browse/AMQ-4181,,12311210,AMQ,ActiveMQ,Resolved,Fixed,https://github.com/apache/activemq
FLEX-12349,Data Binding does not work anymore,https://issues.apache.org/jira/browse/FLEX-12349,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex
FLEX-11875,Data Binding does not work anymore,https://issues.apache.org/jira/browse/FLEX-11875,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex
FLEX-10936,The zooom effect causes a widely variable amount of space to be created between the header and the first visible row.,https://issues.apache.org/jira/browse/FLEX-10936,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex
FLEX-12593,"When custom dataDescriptor is defined, Items cannot be dropped at the end of the tree. RTE occurs eventually",https://issues.apache.org/jira/browse/FLEX-12593,,12313521,FLEX,Apache Flex,Closed,Later,https://github.com/apache/apache flex
FLEX-32750,"[Localization:HiSoft][Mirroring]:mx:AdvancedDataGrid:When select the ""ltr""  for the second,the characters in the AdvancedDataGrid are flipped.",https://issues.apache.org/jira/browse/FLEX-32750,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex
PIG-1178,LogicalPlan and Optimizer are too complex and hard to work with,https://issues.apache.org/jira/browse/PIG-1178,,12310730,PIG,Pig,Closed,Fixed,https://github.com/apache/pig
UIMA-1074,UIMA logging not working correctly with Linux 64-bit IBM JRE,https://issues.apache.org/jira/browse/UIMA-1074,,12310570,UIMA,UIMA,Closed,Cannot Reproduce,https://github.com/apache/uima
HADOOP-19031,Enhance access control for RunJar,https://issues.apache.org/jira/browse/HADOOP-19031,pull-request-available,12310240,HADOOP,Hadoop Common,Resolved,Fixed,https://github.com/apache/hadoop common
SOLR-16536,Replace OpenTracing instrumentation with OpenTelemetry,https://issues.apache.org/jira/browse/SOLR-16536,,12310230,SOLR,Solr,Resolved,Fixed,https://github.com/apache/solr
STORM-2298,Don't kill Nimbus when ClusterMetricsConsumer is failed to initialize,https://issues.apache.org/jira/browse/STORM-2298,,12314820,STORM,Apache Storm,Resolved,Fixed,https://github.com/apache/apache storm
BEAM-9470,:sdks:java:io:kinesis:test is flaky,https://issues.apache.org/jira/browse/BEAM-9470,,12319527,BEAM,Beam,Resolved,Fixed,https://github.com/apache/beam
NETBEANS-3592,Workarounds for various JDK Windows LAF bugs on HiDPI screens,https://issues.apache.org/jira/browse/NETBEANS-3592,"HiDPI, pull-request-available",12320634,NETBEANS,NetBeans,Closed,Fixed,https://github.com/apache/netbeans
GOBBLIN-1232,Enable verbose in waitForCompletion client call,https://issues.apache.org/jira/browse/GOBBLIN-1232,,12321020,GOBBLIN,Apache Gobblin,Resolved,Fixed,https://github.com/apache/apache gobblin
GEODE-6527,Update PartitionRegionConfig info when altering loader/writer,https://issues.apache.org/jira/browse/GEODE-6527,,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
METRON-2169,Upgrade to Kafka 2.0.0 and Storm 1.2.1,https://issues.apache.org/jira/browse/METRON-2169,,12319323,METRON,Metron (Retired),Done,Done,https://github.com/apache/metron (retired)
ARTEMIS-3340,Replicated Journal quorum-based logical timestamp/version,https://issues.apache.org/jira/browse/ARTEMIS-3340,,12315920,ARTEMIS,ActiveMQ Artemis,Closed,Fixed,https://github.com/apache/activemq artemis
TINKERPOP-1319,several FeatureRequirement annotations are incorrect in gremlin-test,https://issues.apache.org/jira/browse/TINKERPOP-1319,,12316520,TINKERPOP,TinkerPop,Closed,Fixed,https://github.com/apache/tinkerpop
OPENJPA-878,Support default query hint for query timeout,https://issues.apache.org/jira/browse/OPENJPA-878,,12310351,OPENJPA,OpenJPA,Closed,Fixed,https://github.com/apache/openjpa
APEXCORE-444,401 authentication errors when making webservice calls to STRAM in secure mode,https://issues.apache.org/jira/browse/APEXCORE-444,,12318823,APEXCORE,Apache Apex Core,Closed,Fixed,https://github.com/apache/apache apex core
HIVE-14399,Fix test flakiness of org.apache.hive.hcatalog.listener.TestDbNotificationListener.cleanupNotifs,https://issues.apache.org/jira/browse/HIVE-14399,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
CASSANDRA-10373,Intermitent failures of upgrade_tests.cql_tests:TestCQL.compact_metadata_test,https://issues.apache.org/jira/browse/CASSANDRA-10373,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
HIVE-19567,Fix flakiness in TestTriggers,https://issues.apache.org/jira/browse/HIVE-19567,,12310843,HIVE,Hive,Closed,Fixed,https://github.com/apache/hive
YUNIKORN-71,Fix flaky unit tests from incubator-yunikorn-k8shim,https://issues.apache.org/jira/browse/YUNIKORN-71,,12323620,YUNIKORN,Apache YuniKorn,Closed,Duplicate,https://github.com/apache/apache yunikorn
YARN-6603,NPE in RMAppsBlock,https://issues.apache.org/jira/browse/YARN-6603,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
HTRACE-300,Reaper should be initialized before shards are activated,https://issues.apache.org/jira/browse/HTRACE-300,,12315924,HTRACE,HTrace,Resolved,Fixed,https://github.com/apache/htrace
YARN-3564,Fix TestContainerAllocation.testAMContainerAllocationWhenDNSUnavailable fails randomly ,https://issues.apache.org/jira/browse/YARN-3564,,12313722,YARN,Hadoop YARN,Resolved,Fixed,https://github.com/apache/hadoop yarn
GERONIMODEVTOOLS-789,Improve SynchronizeProjectOnServerTask,https://issues.apache.org/jira/browse/GERONIMODEVTOOLS-789,,12310111,GERONIMODEVTOOLS,Geronimo-Devtools,Resolved,Fixed,https://github.com/apache/geronimo-devtools
DERBY-3808,Convert subquery.sql to junit,https://issues.apache.org/jira/browse/DERBY-3808,derby_backport_reject_10_5,10594,DERBY,Derby,Closed,Fixed,https://github.com/apache/derby
HADOOP-12508,delete fails with exception when lease is held on blob,https://issues.apache.org/jira/browse/HADOOP-12508,,12310240,HADOOP,Hadoop Common,Resolved,Fixed,https://github.com/apache/hadoop common
DERBY-5486,Upgrade tests should verify that DERBY-4437 was backed out of 10.8.2.2,https://issues.apache.org/jira/browse/DERBY-5486,,10594,DERBY,Derby,Closed,Won't Fix,https://github.com/apache/derby
CASSANDRA-10504,Create tests for compactionstats,https://issues.apache.org/jira/browse/CASSANDRA-10504,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
SOLR-10562,TestSolrCLIRunExample failures indicating documents just indexed are not all searchable.,https://issues.apache.org/jira/browse/SOLR-10562,,12310230,SOLR,Solr,Resolved,Fixed,https://github.com/apache/solr
HDFS-15150,Introduce read write lock to Datanode,https://issues.apache.org/jira/browse/HDFS-15150,,12310942,HDFS,Hadoop HDFS,Resolved,Fixed,https://github.com/apache/hadoop hdfs
CTAKES-551,cTAKES Download link is not working,https://issues.apache.org/jira/browse/CTAKES-551,,12313621,CTAKES,cTAKES,Open,,https://github.com/apache/ctakes
GEODE-8178,CI Failure: EnsurePrimaryStaysPutDUnitTest > primaryRemainsWhileLocalFunctionExecutes,https://issues.apache.org/jira/browse/GEODE-8178,flaky,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
ARTEMIS-2100,address routing-type overridden on attaching AMQP sender,https://issues.apache.org/jira/browse/ARTEMIS-2100,,12315920,ARTEMIS,ActiveMQ Artemis,Closed,Fixed,https://github.com/apache/activemq artemis
CAMEL-19285,Kafka consumer can flood brokers if TLS handshake fails and pollOnError is set to RECONNECT,https://issues.apache.org/jira/browse/CAMEL-19285,help-wanted,12311211,CAMEL,Camel,Resolved,Fixed,https://github.com/apache/camel
PROTON-2711,[protonj2] Add some additional APIs to the AMQP test peer,https://issues.apache.org/jira/browse/PROTON-2711,,12313720,PROTON,Qpid Proton,Resolved,Fixed,https://github.com/apache/qpid proton
HBASE-23366,Test failure due to flaky tests on ppc64le,https://issues.apache.org/jira/browse/HBASE-23366,,12310753,HBASE,HBase,Open,,https://github.com/apache/hbase
CALCITE-2419,Use embedded Cassandra for unit tests,https://issues.apache.org/jira/browse/CALCITE-2419,,12315524,CALCITE,Calcite,Closed,Fixed,https://github.com/apache/calcite
SOLR-12475,Fix failing MaxSizeAutoCommitTest,https://issues.apache.org/jira/browse/SOLR-12475,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr
GEODE-8127,redis function+delta may not always execute function on primary,https://issues.apache.org/jira/browse/GEODE-8127,,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
IMPALA-10039,Expr-test crash in ExprTest.LiteralExprs during core run,https://issues.apache.org/jira/browse/IMPALA-10039,broken-build,12321021,IMPALA,IMPALA,Resolved,Fixed,https://github.com/apache/impala
GEODE-9115,CI failure: org.apache.geode.redis.internal.executor.pubsub.LettucePubSubIntegrationTest > quitWhileSubscribe FAILED,https://issues.apache.org/jira/browse/GEODE-9115,pull-request-available,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
AMBARI-7869,Blueprints export fails to remove host names from Hive-Zookeeper config property,https://issues.apache.org/jira/browse/AMBARI-7869,,12312020,AMBARI,Ambari,Resolved,Fixed,https://github.com/apache/ambari
HDFS-6243,HA NameNode transition to active or shutdown may leave lingering image transfer thread.,https://issues.apache.org/jira/browse/HDFS-6243,,12310942,HDFS,Hadoop HDFS,Closed,Fixed,https://github.com/apache/hadoop hdfs
YARN-1074,Clean up YARN CLI app list to show only running apps.,https://issues.apache.org/jira/browse/YARN-1074,,12313722,YARN,Hadoop YARN,Closed,Fixed,https://github.com/apache/hadoop yarn
CAMEL-7898,Support Multiple Context with CamelBlueprintTestSupport ,https://issues.apache.org/jira/browse/CAMEL-7898,,12311211,CAMEL,Camel,Resolved,Won't Fix,https://github.com/apache/camel
SPARK-12807,Spark External Shuffle not working in Hadoop clusters with Jackson 2.2.3,https://issues.apache.org/jira/browse/SPARK-12807,,12315420,SPARK,Spark,Resolved,Fixed,https://github.com/apache/spark
FLEX-23594,[Localization:HiSoft][Mirroring]:MX_HTMLControl:The HTML control mirrors and the characters in HTML table and HTML button flip,https://issues.apache.org/jira/browse/FLEX-23594,,12313521,FLEX,Apache Flex,Closed,Not A Problem,https://github.com/apache/apache flex
DERBY-6124,Marshalling error in JDBCDriverTest as part of CompatibilityTest,https://issues.apache.org/jira/browse/DERBY-6124,,10594,DERBY,Derby,Closed,Fixed,https://github.com/apache/derby
CASSANDRA-4538,Strange CorruptedBlockException when massive insert binary data,https://issues.apache.org/jira/browse/CASSANDRA-4538,"CorruptedBlockException, binary, insert",12310865,CASSANDRA,Cassandra,Resolved,Cannot Reproduce,https://github.com/apache/cassandra
SOLR-3706,Ship setup to log with log4j.,https://issues.apache.org/jira/browse/SOLR-3706,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr
ACCUMULO-1041,Generic interface for arbitrary token handling,https://issues.apache.org/jira/browse/ACCUMULO-1041,,12312121,ACCUMULO,Accumulo,Resolved,Fixed,https://github.com/apache/accumulo
HARMONY-6360,"[classlib][luni]SocketTest and UnixSocketTest failed on AIX, because AIX do NOT support connect to port 0",https://issues.apache.org/jira/browse/HARMONY-6360,,12310050,HARMONY,Harmony,Closed,Fixed,https://github.com/apache/harmony
MAPREDUCE-1092,Enable asserts for tests by default,https://issues.apache.org/jira/browse/MAPREDUCE-1092,,12310941,MAPREDUCE,Hadoop Map/Reduce,Closed,Fixed,https://github.com/apache/hadoop map/reduce
DERBY-4773,Derby Network service mode creates a lot of generated classes (extends BaseActivation).,https://issues.apache.org/jira/browse/DERBY-4773,derby_triage10_5_2,10594,DERBY,Derby,Open,,https://github.com/apache/derby
STR-273,duplicate class definition causes servlet exception,https://issues.apache.org/jira/browse/STR-273,,12311043,STR,Struts 1,Closed,Incomplete,https://github.com/apache/struts 1
HARMONY-3666,[drlvm][util] crash handler sometimes deadlocks ,https://issues.apache.org/jira/browse/HARMONY-3666,,12310050,HARMONY,Harmony,Open,,https://github.com/apache/harmony
HARMONY-3319,[jdktools][jpda] JDWP unit tests fail with timeout,https://issues.apache.org/jira/browse/HARMONY-3319,,12310050,HARMONY,Harmony,Closed,Fixed,https://github.com/apache/harmony
HARMONY-1614,[drlvm] random crashes with NPEs on classlib tests,https://issues.apache.org/jira/browse/HARMONY-1614,,12310050,HARMONY,Harmony,Closed,Fixed,https://github.com/apache/harmony
OPENJPA-912,Potential NPE in setInverseRelation,https://issues.apache.org/jira/browse/OPENJPA-912,,12310351,OPENJPA,OpenJPA,Closed,Fixed,https://github.com/apache/openjpa
LUCENE-1458,Further steps towards flexible indexing,https://issues.apache.org/jira/browse/LUCENE-1458,,12310110,LUCENE,Lucene - Core,Closed,Fixed,https://github.com/apache/lucene - core
HADOOP-18939,NPE in AWS v2 SDK RetryOnErrorCodeCondition.shouldRetry(),https://issues.apache.org/jira/browse/HADOOP-18939,pull-request-available,12310240,HADOOP,Hadoop Common,Resolved,Fixed,https://github.com/apache/hadoop common
ARIA-127,Sporadic InvocationError in test-operation,https://issues.apache.org/jira/browse/ARIA-127,,12320626,ARIA,AriaTosca,Closed,Fixed,https://github.com/apache/ariatosca
SLIDER-92,steve ->berlin buzzwords,https://issues.apache.org/jira/browse/SLIDER-92,,12315422,SLIDER,Slider,Resolved,Fixed,https://github.com/apache/slider
CURATOR-26,Make the tests more resliant,https://issues.apache.org/jira/browse/CURATOR-26,,12314425,CURATOR,Apache Curator,Closed,Later,https://github.com/apache/apache curator
MAPREDUCE-4398,Fix mapred.system.dir permission error with FairScheduler,https://issues.apache.org/jira/browse/MAPREDUCE-4398,,12310941,MAPREDUCE,Hadoop Map/Reduce,Resolved,Duplicate,https://github.com/apache/hadoop map/reduce
